temp,magnetisation
2.981964,-0.350980713
2.98998,-0.347333131
2.997996,-0.33987001
3.006012,-0.338386162
3.014028,-0.337587477
3.022044,-0.324988222
3.03006,-0.327129982
3.038076,-0.320990188
3.046092,-0.315907842
3.054108,-0.311507786
3.062124,-0.314637195
3.070141,-0.307299435
3.078157,-0.298426897
3.086173,-0.297962204
3.094189,-0.292377431
3.102205,-0.287446921
3.110221,-0.286660749
3.118237,-0.27970845
3.126253,-0.281179061
3.134269,-0.274361796
3.142285,-0.272267938
3.150301,-0.265515315
3.158317,-0.264412927
3.166333,-0.260081844
3.174349,-0.260610587
3.182365,-0.259151878
3.190381,-0.254381303
3.198397,-0.256068384
3.206413,-0.251231435
3.214429,-0.246351662
3.222445,-0.245546991
3.230461,-0.239720296
3.238477,-0.239051736
3.246493,-0.236823415
3.254509,-0.234000589
3.262525,-0.227194312
3.270541,-0.226265686
3.278557,-0.221301652
3.286573,-0.226789409
3.294589,-0.213130551
3.302605,-0.216762959
3.310621,-0.21407783
3.318637,-0.211768218
3.326653,-0.208506458
3.33467,-0.211244697
3.342686,-0.210793818
3.350702,-0.203739886
3.358718,-0.204271445
3.366734,-0.198925554
3.37475,-0.20050593
3.382766,-0.202141738
3.390782,-0.191413602
3.398798,-0.188717706
3.406814,-0.186149197
3.41483,-0.190757039
3.422846,-0.185554943
3.430862,-0.188477469
3.438878,-0.186345954
3.446894,-0.179346731
3.45491,-0.178891263
3.462926,-0.179484801
3.470942,-0.176980741
3.478958,-0.172983926
3.486974,-0.174272462
3.49499,-0.172198515
3.503006,-0.171669045
3.511022,-0.170849786
3.519038,-0.167060889
3.527054,-0.164730194
3.53507,-0.165731459
3.543086,-0.16248049
3.551102,-0.159754086
3.559118,-0.159318332
3.567134,-0.162001323
3.57515,-0.159686028
3.583166,-0.158625107
3.591182,-0.153009936
3.599198,-0.154785712
3.607215,-0.153010629
3.615231,-0.152503303
3.623247,-0.153782959
3.631263,-0.14574049
3.639279,-0.149598671
3.647295,-0.143787097
3.655311,-0.14557157
3.663327,-0.139169293
3.671343,-0.143558699
3.679359,-0.141724426
3.687375,-0.140912484
3.695391,-0.138921341
3.703407,-0.138130829
3.711423,-0.134393882
3.719439,-0.135730989
3.727455,-0.135255307
3.735471,-0.137537668
3.743487,-0.135620885
3.751503,-0.138764827
3.759519,-0.131903948
3.767535,-0.131549143
3.775551,-0.12980439
3.783567,-0.125620136
3.791583,-0.126802851
3.799599,-0.124888841
3.807615,-0.124210519
3.815631,-0.122711129
3.823647,-0.125653814
3.831663,-0.120065976
3.839679,-0.120365001
3.847695,-0.12292982
3.855711,-0.121176571
3.863727,-0.118463283
3.871744,-0.122145938
3.87976,-0.115410891
3.887776,-0.116024244
3.895792,-0.114370657
3.903808,-0.116288885
3.911824,-0.113693532
3.91984,-0.114788865
3.927856,-0.112516915
3.935872,-0.117310935
3.943888,-0.111858458
3.951904,-0.107711688
3.95992,-0.111746166
3.967936,-0.110034571
3.975952,-0.111073071
3.983968,-0.109223325
3.991984,-0.106104591
4,-0.104661019
